Date,Heure,kWh,AvgTemp,Season,Screens Plug
2019-11-10,23,0.48,-5,Autumn,No
2019-11-11,00,0.58,-6,Autumn,No
2019-11-11,01,0.63,-7,Autumn,No
2019-11-11,02,1.04,-7,Autumn,No
2019-11-11,03,1.09,-7,Autumn,No
2019-11-11,04,1.35,-8,Autumn,No
2019-11-11,05,1.92,-8,Autumn,No
2019-11-11,06,2.33,-8,Autumn,No
2019-11-11,07,1.38,-9,Autumn,No
2019-11-11,08,1.17,-9,Autumn,No
2019-11-11,09,1.76,-7,Autumn,No
2019-11-11,10,2.33,-6,Autumn,No
2019-11-11,11,1.07,-5,Autumn,No
2019-11-11,12,0.78,-5,Autumn,No
2019-11-11,13,1.25,-5,Autumn,No
2019-11-11,14,1.52,-5,Autumn,No
2019-11-11,15,2.57,-5,Autumn,No
2019-11-11,16,4.41,-5,Autumn,No
2019-11-11,17,0.94,-5,Autumn,No
2019-11-11,18,2.18,-6,Autumn,No
2019-11-11,19,4.43,-7,Autumn,No
2019-11-11,20,1.41,-7,Autumn,No
2019-11-11,21,1.96,-7,Autumn,No
2019-11-11,22,3.18,-7,Autumn,No
2019-11-11,23,0.69,-6,Autumn,No
2019-11-12,00,1.12,-6,Autumn,No
2019-11-12,01,2.3,-6,Autumn,No
2019-11-12,02,2.07,-6,Autumn,No
2019-11-12,03,1.84,-6,Autumn,No
2019-11-12,04,1.82,-7,Autumn,No
2019-11-12,05,2.36,-6,Autumn,No
2019-11-12,06,2.74,-6,Autumn,No
2019-11-12,07,2.07,-6,Autumn,No
2019-11-12,08,3.18,-6,Autumn,No
2019-11-12,09,2.92,-5,Autumn,No
2019-11-12,10,1.79,-5,Autumn,No
2019-11-12,11,0.98,-5,Autumn,No
2019-11-12,12,0.99,-4,Autumn,No
2019-11-12,13,0.72,-4,Autumn,No
2019-11-12,14,1.37,-5,Autumn,No
2019-11-12,15,0.99,-6,Autumn,No
2019-11-12,16,2.12,-6,Autumn,No
2019-11-12,17,1.66,-7,Autumn,No
2019-11-12,18,1.72,-7,Autumn,No
2019-11-12,19,1.91,-7,Autumn,No
2019-11-12,20,0.77,-8,Autumn,No
2019-11-12,21,1.58,-9,Autumn,No
2019-11-12,22,2.76,-9,Autumn,No
2019-11-12,23,2.82,-9,Autumn,No
2019-11-13,00,2.55,-10,Autumn,No
2019-11-13,01,0.87,-11,Autumn,No
2019-11-13,02,0.68,-11,Autumn,No
2019-11-13,03,1.01,-11,Autumn,No
2019-11-13,04,2.14,-11,Autumn,No
2019-11-13,05,2.38,-10,Autumn,No
2019-11-13,06,1.94,-10,Autumn,No
2019-11-13,07,1.2,-10,Autumn,No
2019-11-13,08,1.21,-9,Autumn,No
2019-11-13,09,1.78,-7,Autumn,No
2019-11-13,10,2.04,-6,Autumn,No
2019-11-13,11,0.64,-5,Autumn,No
2019-11-13,12,0.74,-4,Autumn,No
2019-11-13,13,0.99,-4,Autumn,No
2019-11-13,14,0.92,-5,Autumn,No
2019-11-13,15,1.96,-6,Autumn,No
2019-11-13,16,2.31,-7,Autumn,No
2019-11-13,17,2.92,-6,Autumn,No
2019-11-13,18,3.02,-9,Autumn,No
2019-11-13,19,0.91,-10,Autumn,No
2019-11-13,20,1.41,-9,Autumn,No
2019-11-13,21,2.61,-12,Autumn,No
2019-11-13,22,1.38,-10,Autumn,No
2019-11-13,23,1.82,-12,Autumn,No
2019-11-14,00,1.81,-13,Autumn,No
2019-11-14,01,2.07,-13,Autumn,No
2019-11-14,02,1.76,-14,Autumn,No
2019-11-14,03,1.5,-14,Autumn,No
2019-11-14,04,1.89,-15,Autumn,No
2019-11-14,05,2.37,-15,Autumn,No
2019-11-14,06,2.89,-14,Autumn,No
2019-11-14,07,2.02,-13,Autumn,No
2019-11-14,08,2.1,-11,Autumn,No
2019-11-14,09,1.76,-10,Autumn,No
2019-11-14,10,1.81,-9,Autumn,No
2019-11-14,11,1.57,-8,Autumn,No
2019-11-14,12,1.8,-7,Autumn,No
2019-11-14,13,1.7,-7,Autumn,No
2019-11-14,14,1.43,-7,Autumn,No
2019-11-14,15,1.89,-7,Autumn,No
2019-11-14,16,1.61,-7,Autumn,No
2019-11-14,17,2.39,-7,Autumn,No
2019-11-14,18,1.32,-7,Autumn,No
2019-11-14,19,3.64,-6,Autumn,No
2019-11-14,20,2.37,-6,Autumn,No
2019-11-14,21,1.25,-5,Autumn,No
2019-11-14,22,1.07,-5,Autumn,No
2019-11-14,23,1.67,-5,Autumn,No
2019-11-15,00,1.93,-5,Autumn,No
2019-11-15,01,1.56,-4,Autumn,No
2019-11-15,02,1.57,-5,Autumn,No
2019-11-15,03,1.71,-4,Autumn,No
2019-11-15,04,1.97,-4,Autumn,No
2019-11-15,05,1.72,-1,Autumn,No
2019-11-15,06,3.24,-1,Autumn,No
2019-11-15,07,1.41,-1,Autumn,No
2019-11-15,08,2.14,-1,Autumn,No
2019-11-15,09,1.68,-1,Autumn,No
2019-11-15,10,1.81,0,Autumn,No
2019-11-15,11,1.63,0,Autumn,No
2019-11-15,12,1.15,1,Autumn,No
2019-11-15,13,1.86,2,Autumn,No
2019-11-15,14,5.71,-1,Autumn,No
2019-11-15,15,2.91,-3,Autumn,No
2019-11-15,16,3.16,-4,Autumn,No
2019-11-15,17,3.46,-5,Autumn,No
2019-11-15,18,1.99,-6,Autumn,No
2019-11-15,19,1.95,-7,Autumn,No
2019-11-15,20,1.57,-8,Autumn,No
2019-11-15,21,1.44,-10,Autumn,No
2019-11-15,22,1.02,-11,Autumn,No
2019-11-15,23,1.26,-13,Autumn,No
2019-11-16,00,1.53,-14,Autumn,No
2019-11-16,01,2.95,-14,Autumn,No
2019-11-16,02,2.94,-15,Autumn,No
2019-11-16,03,2.86,-15,Autumn,No
2019-11-16,04,1.06,-15,Autumn,No
2019-11-16,05,1.53,-15,Autumn,No
2019-11-16,06,1.79,-15,Autumn,No
2019-11-16,07,3.43,-13,Autumn,No
2019-11-16,08,3.28,-12,Autumn,No
2019-11-16,09,3.38,-11,Autumn,No
2019-11-16,10,2.38,-9,Autumn,No
2019-11-16,11,2.47,-7,Autumn,No
2019-11-16,12,1.2,-6,Autumn,No
2019-11-16,13,1.29,-6,Autumn,No
2019-11-16,14,2.2,-6,Autumn,No
2019-11-16,15,1.74,-7,Autumn,No
2019-11-16,16,1.65,-7,Autumn,No
2019-11-16,17,2.61,-8,Autumn,No
2019-11-16,18,3.38,-8,Autumn,No
2019-11-16,19,1.71,-9,Autumn,No
2019-11-16,20,1.86,-11,Autumn,No
2019-11-16,21,1.68,-11,Autumn,No
2019-11-16,22,1.7,-12,Autumn,No
2019-11-16,23,1.8,-12,Autumn,No
2019-11-17,00,2.9,-14,Autumn,No
2019-11-17,01,3.04,-14,Autumn,No
2019-11-17,02,3.29,-17,Autumn,No
2019-11-17,03,2.68,-18,Autumn,No
2019-11-17,04,1.2,-17,Autumn,No
2019-11-17,05,1.4,-17,Autumn,No
2019-11-17,06,1.67,-17,Autumn,No
2019-11-17,07,2.76,-16,Autumn,No
2019-11-17,08,1.94,-12,Autumn,No
2019-11-17,09,1.5,-10,Autumn,No
2019-11-17,10,2.25,-9,Autumn,No
2019-11-17,11,1.42,-7,Autumn,No
2019-11-17,12,1.27,-6,Autumn,No
2019-11-17,13,1.68,-5,Autumn,No
2019-11-17,14,1.43,-6,Autumn,No
2019-11-17,15,2.25,-5,Autumn,No
2019-11-17,16,5.31,-8,Autumn,No
2019-11-17,17,5.52,-10,Autumn,No
2019-11-17,18,5.88,-9,Autumn,No
2019-11-17,19,1.9,-8,Autumn,No
2019-11-17,20,1.53,-9,Autumn,No
2019-11-17,21,0.83,-10,Autumn,No
2019-11-17,22,0.81,-10,Autumn,No
2019-11-17,23,0.44,-12,Autumn,No
2019-11-18,00,0.48,-10,Autumn,No
2019-11-18,01,1.09,-10,Autumn,No
2019-11-18,02,0.92,-11,Autumn,No
2019-11-18,03,0.89,-11,Autumn,No
2019-11-18,04,1.46,-12,Autumn,No
2019-11-18,05,2.1,-11,Autumn,No
2019-11-18,06,2.69,-12,Autumn,No
2019-11-18,07,1.01,-11,Autumn,No
2019-11-18,08,1.38,-10,Autumn,No
2019-11-18,09,0.96,-7,Autumn,No
2019-11-18,10,2.01,-4,Autumn,No
2019-11-18,11,2.22,-2,Autumn,No
2019-11-18,12,1.8,-1,Autumn,No
2019-11-18,13,0.7,-1,Autumn,No
2019-11-18,14,0.97,-1,Autumn,No
2019-11-18,15,0.61,-1,Autumn,No
2019-11-18,16,1.27,-1,Autumn,No
2019-11-18,17,2.02,-1,Autumn,No
2019-11-18,18,4.07,0,Autumn,No
2019-11-18,19,3.31,0,Autumn,No
2019-11-18,20,1.16,-1,Autumn,No
2019-11-18,21,1.07,-1,Autumn,No
2019-11-18,22,0.52,-1,Autumn,No
2019-11-18,23,0.81,-1,Autumn,No
2019-11-19,00,0.5,-1,Autumn,No
2019-11-19,01,0.82,-1,Autumn,No
2019-11-19,02,1.09,-1,Autumn,No
2019-11-19,03,1.26,-1,Autumn,No
2019-11-19,04,0.96,0,Autumn,No
2019-11-19,05,1.3,0,Autumn,No
2019-11-19,06,2.27,0,Autumn,No
2019-11-19,07,1.04,0,Autumn,No
2019-11-19,08,0.98,0,Autumn,No
2019-11-19,09,1.3,1,Autumn,No
2019-11-19,10,0.98,1,Autumn,No
2019-11-19,11,0.99,1,Autumn,No
2019-11-19,12,1.04,1,Autumn,No
2019-11-19,13,1.24,0,Autumn,No
2019-11-19,14,1.35,0,Autumn,No
2019-11-19,15,1.45,0,Autumn,No
2019-11-19,16,3.27,0,Autumn,No
2019-11-19,17,4.24,0,Autumn,No
2019-11-19,18,8.97,0,Autumn,No
2019-11-19,19,4.31,0,Autumn,No
2019-11-19,20,2,0,Autumn,No
2019-11-19,21,2.97,0,Autumn,No
2019-11-19,22,0.35,0,Autumn,No
2019-11-19,23,0.74,0,Autumn,No
2019-11-20,00,0.34,0,Autumn,No
2019-11-20,01,0.6,0,Autumn,No
2019-11-20,02,0.52,0,Autumn,No
2019-11-20,03,0.57,0,Autumn,No
2019-11-20,04,0.55,0,Autumn,No
2019-11-20,05,0.96,0,Autumn,No
2019-11-20,06,2.3,0,Autumn,No
2019-11-20,07,1.22,0,Autumn,No
2019-11-20,08,0.42,1,Autumn,No
2019-11-20,09,0.58,1,Autumn,No
2019-11-20,10,0.78,1,Autumn,No
2019-11-20,11,0.77,1,Autumn,No
2019-11-20,12,0.79,1,Autumn,No
2019-11-20,13,1.19,1,Autumn,No
2019-11-20,14,0.94,1,Autumn,No
2019-11-20,15,1.52,1,Autumn,No
2019-11-20,16,1.48,1,Autumn,No
2019-11-20,17,3.34,1,Autumn,No
2019-11-20,18,1.89,1,Autumn,No
2019-11-20,19,1.25,0,Autumn,No
2019-11-20,20,1.36,0,Autumn,No
2019-11-20,21,0.63,0,Autumn,No
2019-11-20,22,0.81,-1,Autumn,No
2019-11-20,23,0.49,-1,Autumn,No
2019-11-21,00,0.45,-1,Autumn,No
2019-11-21,01,0.48,-1,Autumn,No
2019-11-21,02,0.79,-1,Autumn,No
2019-11-21,03,0.56,-1,Autumn,No
2019-11-21,04,0.64,-1,Autumn,No
2019-11-21,05,0.66,-1,Autumn,No
2019-11-21,06,2.94,-1,Autumn,No
2019-11-21,07,1.32,-1,Autumn,No
2019-11-21,08,1.07,0,Autumn,No
2019-11-21,09,0.85,0,Autumn,No
2019-11-21,10,0.92,1,Autumn,No
2019-11-21,11,1.12,1,Autumn,No
2019-11-21,12,0.92,1,Autumn,No
2019-11-21,13,0.94,0,Autumn,No
2019-11-21,14,1.27,0,Autumn,No
2019-11-21,15,1.01,0,Autumn,No
2019-11-21,16,2.79,0,Autumn,No
2019-11-21,17,2.86,-1,Autumn,No
2019-11-21,18,5.41,-1,Autumn,No
2019-11-21,19,5.51,-1,Autumn,No
2019-11-21,20,3.39,-1,Autumn,No
2019-11-21,21,0.96,-1,Autumn,No
2019-11-21,22,1.14,-1,Autumn,No
2019-11-21,23,0.84,-1,Autumn,No
2019-11-22,00,0.45,-1,Autumn,No
2019-11-22,01,0.78,-1,Autumn,No
2019-11-22,02,0.48,-1,Autumn,No
2019-11-22,03,0.45,-2,Autumn,No
2019-11-22,04,0.49,-1,Autumn,No
2019-11-22,05,0.84,-1,Autumn,No
2019-11-22,06,3.2,0,Autumn,No
2019-11-22,07,1.66,0,Autumn,No
2019-11-22,08,1.4,0,Autumn,No
2019-11-22,09,3.5,0,Autumn,No
2019-11-22,10,3.84,0,Autumn,No
2019-11-22,11,3.2,1,Autumn,No
2019-11-22,12,5.6,4,Autumn,No
2019-11-22,13,4.81,4,Autumn,No
2019-11-22,14,5.13,3,Autumn,No
2019-11-22,15,5.27,1,Autumn,No
2019-11-22,16,3.41,1,Autumn,No
2019-11-22,17,1.67,0,Autumn,No
2019-11-22,18,0.55,-1,Autumn,No
2019-11-22,19,0.81,-2,Autumn,No
2019-11-22,20,0.46,-3,Autumn,No
2019-11-22,21,0.86,-4,Autumn,No
2019-11-22,22,0.68,-5,Autumn,No
2019-11-22,23,0.58,-6,Autumn,No
2019-11-23,00,0.84,-7,Autumn,No
2019-11-23,01,0.81,-7,Autumn,No
2019-11-23,02,0.73,-8,Autumn,No
2019-11-23,03,1.16,-8,Autumn,No
2019-11-23,04,1.91,-9,Autumn,No
2019-11-23,05,2.81,-9,Autumn,No
2019-11-23,06,2.45,-10,Autumn,No
2019-11-23,07,0.79,-10,Autumn,No
2019-11-23,08,0.75,-8,Autumn,No
2019-11-23,09,1.57,-7,Autumn,No
2019-11-23,10,1.97,-6,Autumn,No
2019-11-23,11,3.64,-5,Autumn,No
2019-11-23,12,0.9,-4,Autumn,No
2019-11-23,13,1.32,-4,Autumn,No
2019-11-23,14,1.49,-3,Autumn,No
2019-11-23,15,2.91,-3,Autumn,No
2019-11-23,16,1.53,-3,Autumn,No
2019-11-23,17,1.49,-3,Autumn,No
2019-11-23,18,1.22,-3,Autumn,No
2019-11-23,19,1.73,-3,Autumn,No
2019-11-23,20,3.26,-3,Autumn,No
2019-11-23,21,2.33,-3,Autumn,No
2019-11-23,22,0.79,-3,Autumn,No
2019-11-23,23,0.89,-3,Autumn,No
2019-11-24,00,0.99,-3,Autumn,No
2019-11-24,01,0.66,-4,Autumn,No
2019-11-24,02,0.81,-3,Autumn,No
2019-11-24,03,1.17,-3,Autumn,No
2019-11-24,04,1.58,-3,Autumn,No
2019-11-24,05,1.54,-3,Autumn,No
2019-11-24,06,0.76,-3,Autumn,No
2019-11-24,07,0.83,-3,Autumn,No
2019-11-24,08,1.5,-2,Autumn,No
2019-11-24,09,0.89,0,Autumn,No
2019-11-24,10,0.99,0,Autumn,No
2019-11-24,11,1.35,1,Autumn,No
2019-11-24,12,3.18,1,Autumn,No
2019-11-24,13,1.09,1,Autumn,No
2019-11-24,14,0.78,1,Autumn,No
2019-11-24,15,2.13,1,Autumn,No
2019-11-24,16,7.05,1,Autumn,No
2019-11-24,17,4.01,0,Autumn,No
2019-11-24,18,7.11,1,Autumn,No
2019-11-24,19,3.28,0,Autumn,No
2019-11-24,20,3.79,1,Autumn,No
2019-11-24,21,1.3,0,Autumn,No
2019-11-24,22,0.68,-1,Autumn,No
2019-11-24,23,0.52,-1,Autumn,No
2019-11-25,00,0.45,-1,Autumn,No
2019-11-25,01,0.76,-1,Autumn,No
2019-11-25,02,0.54,-1,Autumn,No
2019-11-25,03,0.57,-1,Autumn,No
2019-11-25,04,0.6,-1,Autumn,No
2019-11-25,05,1.06,-1,Autumn,No
2019-11-25,06,1.66,-1,Autumn,No
2019-11-25,07,1.3,-1,Autumn,No
2019-11-25,08,1.33,0,Autumn,No
2019-11-25,09,1.17,0,Autumn,No
2019-11-25,10,1.25,0,Autumn,No
2019-11-25,11,0.99,1,Autumn,No
2019-11-25,12,0.76,1,Autumn,No
2019-11-25,13,0.99,2,Autumn,No
2019-11-25,14,1.17,2,Autumn,No
2019-11-25,15,1.36,2,Autumn,No
2019-11-25,16,1.86,2,Autumn,No
2019-11-25,17,1.11,2,Autumn,No
2019-11-25,18,1.05,2,Autumn,No
2019-11-25,19,2.45,2,Autumn,No
2019-11-25,20,2.3,2,Autumn,No
2019-11-25,21,2.64,2,Autumn,No
2019-11-25,22,0.38,2,Autumn,No
2019-11-25,23,0.73,2,Autumn,No
2019-11-26,00,0.42,1,Autumn,No
2019-11-26,01,0.9,1,Autumn,No
2019-11-26,02,0.93,1,Autumn,No
2019-11-26,03,0.99,1,Autumn,No
2019-11-26,04,0.89,-1,Autumn,No
2019-11-26,05,1.3,0,Autumn,No
2019-11-26,06,2.7,0,Autumn,No
2019-11-26,07,1.3,1,Autumn,No
2019-11-26,08,1.57,1,Autumn,No
2019-11-26,09,1.93,1,Autumn,No
2019-11-26,10,1.1,2,Autumn,No
2019-11-26,11,0.96,2,Autumn,No
2019-11-26,12,0.73,2,Autumn,No
2019-11-26,13,1.12,2,Autumn,No
2019-11-26,14,2.03,2,Autumn,No
2019-11-26,15,1.65,1,Autumn,No
2019-11-26,16,0.83,2,Autumn,No
2019-11-26,17,2.41,2,Autumn,No
2019-11-26,18,3.28,2,Autumn,No
2019-11-26,19,0.95,2,Autumn,No
2019-11-26,20,2.15,3,Autumn,No
2019-11-26,21,0.83,4,Autumn,No
2019-11-26,22,0.54,4,Autumn,No
2019-11-26,23,0.48,1,Autumn,No
2019-11-27,00,0.82,2,Autumn,No
2019-11-27,01,0.59,2,Autumn,No
2019-11-27,02,0.6,-1,Autumn,No
2019-11-27,03,0.96,-2,Autumn,No
2019-11-27,04,0.77,0,Autumn,No
2019-11-27,05,0.99,-1,Autumn,No
2019-11-27,06,2.74,-3,Autumn,No
2019-11-27,07,1.14,-2,Autumn,No
2019-11-27,08,1.07,0,Autumn,No
2019-11-27,09,1.07,1,Autumn,No
2019-11-27,10,1.08,2,Autumn,No
2019-11-27,11,1.29,2,Autumn,No
2019-11-27,12,1.45,2,Autumn,No
2019-11-27,13,1.07,1,Autumn,No
2019-11-27,14,1.32,1,Autumn,No
2019-11-27,15,1.14,1,Autumn,No
2019-11-27,16,1.09,1,Autumn,No
2019-11-27,17,1.68,1,Autumn,No
2019-11-27,18,1.66,1,Autumn,No
2019-11-27,19,2.97,0,Autumn,No
2019-11-27,20,1.56,0,Autumn,No
2019-11-27,21,3.12,-1,Autumn,No
2019-11-27,22,1.55,-1,Autumn,No
2019-11-27,23,2.19,-1,Autumn,No
2019-11-28,00,1.49,-2,Autumn,No
2019-11-28,01,1.64,-2,Autumn,No
2019-11-28,02,1.41,-2,Autumn,No
2019-11-28,03,1.88,-2,Autumn,No
2019-11-28,04,2.66,-2,Autumn,No
2019-11-28,05,3.04,-2,Autumn,No
2019-11-28,06,2.95,-2,Autumn,No
2019-11-28,07,0.93,-2,Autumn,No
2019-11-28,08,1.25,-1,Autumn,No
2019-11-28,09,0.66,0,Autumn,No
2019-11-28,10,1,0,Autumn,No
2019-11-28,11,0.85,0,Autumn,No
2019-11-28,12,0.89,1,Autumn,No
2019-11-28,13,0.76,2,Autumn,No
2019-11-28,14,1.02,2,Autumn,No
2019-11-28,15,1.12,0,Autumn,No
2019-11-28,16,1.38,0,Autumn,No
2019-11-28,17,1.63,-1,Autumn,No
2019-11-28,18,4.16,-1,Autumn,No
2019-11-28,19,1.07,-1,Autumn,No
2019-11-28,20,1.3,-1,Autumn,No
2019-11-28,21,0.63,-2,Autumn,No
2019-11-28,22,0.9,-2,Autumn,No
2019-11-28,23,0.57,-2,Autumn,No
2019-11-29,00,0.64,-2,Autumn,No
2019-11-29,01,0.99,-2,Autumn,No
2019-11-29,02,0.94,-2,Autumn,No
2019-11-29,03,1.32,-2,Autumn,No
2019-11-29,04,0.89,-3,Autumn,No
2019-11-29,05,1.34,-4,Autumn,No
2019-11-29,06,3.41,-5,Autumn,No
2019-11-29,07,1.38,-4,Autumn,No
2019-11-29,08,0.86,-4,Autumn,No
2019-11-29,09,1.24,-4,Autumn,No
2019-11-29,10,1.08,-3,Autumn,No
2019-11-29,11,1.18,-3,Autumn,No
2019-11-29,12,1.42,-3,Autumn,No
2019-11-29,13,1.65,-4,Autumn,No
2019-11-29,14,1.12,-5,Autumn,No
2019-11-29,15,1.22,-7,Autumn,No
2019-11-29,16,2.19,-8,Autumn,No
2019-11-29,17,4.2,-9,Autumn,No
2019-11-29,18,4,-10,Autumn,No
2019-11-29,19,3.49,-11,Autumn,No
2019-11-29,20,1.5,-13,Autumn,No
2019-11-29,21,1.43,-14,Autumn,No
2019-11-29,22,1.1,-14,Autumn,No
2019-11-29,23,1.03,-14,Autumn,No
2019-11-30,00,1.6,-15,Autumn,No
2019-11-30,01,3.02,-15,Autumn,No
2019-11-30,02,2.86,-14,Autumn,No
2019-11-30,03,3.22,-14,Autumn,No
2019-11-30,04,2.97,-14,Autumn,No
2019-11-30,05,2.85,-13,Autumn,No
2019-11-30,06,2.24,-14,Autumn,No
2019-11-30,07,1.27,-14,Autumn,No
2019-11-30,08,2.27,-11,Autumn,No
2019-11-30,09,2.28,-9,Autumn,No
2019-11-30,10,1.81,-7,Autumn,No
2019-11-30,11,9.22,-7,Autumn,No
2019-11-30,12,3.31,-6,Autumn,No
2019-11-30,13,1.28,-6,Autumn,No
2019-11-30,14,1.51,-7,Autumn,No
2019-11-30,15,2.44,-8,Autumn,No
2019-11-30,16,4.19,-9,Autumn,No
2019-11-30,17,0.73,-9,Autumn,No
2019-11-30,18,1.58,-10,Autumn,No
2019-11-30,19,2.35,-11,Autumn,No
2019-11-30,20,3.27,-11,Autumn,No
2019-11-30,21,3,-12,Autumn,No
2019-11-30,22,1.58,-11,Autumn,No
2019-11-30,23,1.02,-12,Autumn,No
2019-12-01,00,0.73,-12,Autumn,No
2019-12-01,01,1.75,-13,Autumn,No
2019-12-01,02,2.43,-14,Autumn,No
2019-12-01,03,2.95,-14,Autumn,No
2019-12-01,04,1.53,-16,Autumn,No
2019-12-01,05,0.65,-17,Autumn,No
2019-12-01,06,0.96,-16,Autumn,No
2019-12-01,07,2.66,-15,Autumn,No
2019-12-01,08,3.15,-14,Autumn,No
2019-12-01,09,0.86,-13,Autumn,No
2019-12-01,10,1.31,-12,Autumn,No
2019-12-01,11,1.64,-9,Autumn,No
2019-12-01,12,2.04,-9,Autumn,No
2019-12-01,13,4,-8,Autumn,No
2019-12-01,14,3.3,-9,Autumn,No
2019-12-01,15,1.74,-9,Autumn,No
2019-12-01,16,2.95,-10,Autumn,No
2019-12-01,17,6.42,-10,Autumn,No
2019-12-01,18,5.69,-10,Autumn,No
2019-12-01,19,1.24,-11,Autumn,No
2019-12-01,20,1.54,-13,Autumn,No
2019-12-01,21,0.53,-11,Autumn,No
2019-12-01,22,0.87,-9,Autumn,No
2019-12-01,23,2.97,-8,Autumn,No
2019-12-02,00,2.35,-8,Autumn,No
2019-12-02,01,0.58,-8,Autumn,No
2019-12-02,02,1.35,-10,Autumn,No
2019-12-02,03,2.38,-8,Autumn,No
2019-12-02,04,2.81,-8,Autumn,No
2019-12-02,05,3.06,-8,Autumn,No
2019-12-02,06,3.9,-9,Autumn,No
2019-12-02,07,1.07,-9,Autumn,No
2019-12-02,08,0.8,-7,Autumn,No
2019-12-02,09,0.71,-6,Autumn,No
2019-12-02,10,1.61,-5,Autumn,No
2019-12-02,11,1.47,-4,Autumn,No
2019-12-02,12,1.55,-4,Autumn,No
2019-12-02,13,1.16,-4,Autumn,No
2019-12-02,14,1.13,-4,Autumn,No
2019-12-02,15,1.94,-4,Autumn,No
2019-12-02,16,3.73,-5,Autumn,No
2019-12-02,17,2.26,-5,Autumn,No
2019-12-02,18,3.02,-5,Autumn,No
2019-12-02,19,2.42,-7,Autumn,No
2019-12-02,20,1.38,-6,Autumn,No
2019-12-02,21,0.88,-6,Autumn,No
2019-12-02,22,0.42,-7,Autumn,No
2019-12-02,23,0.78,-7,Autumn,No
2019-12-03,00,0.62,-7,Autumn,No
2019-12-03,01,1.3,-6,Autumn,No
2019-12-03,02,1.74,-7,Autumn,No
2019-12-03,03,1.06,-7,Autumn,No
2019-12-03,04,1.12,-9,Autumn,No
2019-12-03,05,1.41,-7,Autumn,No
2019-12-03,06,3.7,-9,Autumn,No
2019-12-03,07,1.74,-9,Autumn,No
2019-12-03,08,1.07,-5,Autumn,No
2019-12-03,09,1.58,-4,Autumn,No
2019-12-03,10,1.63,-3,Autumn,No
2019-12-03,11,1.48,-3,Autumn,No
2019-12-03,12,1.09,-2,Autumn,No
2019-12-03,13,0.92,-2,Autumn,No
2019-12-03,14,2.28,-3,Autumn,No
2019-12-03,15,1.27,-4,Autumn,No
2019-12-03,16,2.07,-6,Autumn,No
2019-12-03,17,3.28,-6,Autumn,No
2019-12-03,18,4.74,-9,Autumn,No
2019-12-03,19,3.64,-10,Autumn,No
2019-12-03,20,1.11,-11,Autumn,No
2019-12-03,21,1.01,-12,Autumn,No
2019-12-03,22,0.46,-12,Autumn,No
2019-12-03,23,0.57,-13,Autumn,No
2019-12-04,00,1.63,-12,Autumn,No
2019-12-04,01,0.95,-13,Autumn,No
2019-12-04,02,1.11,-12,Autumn,No
2019-12-04,03,2.01,-11,Autumn,No
2019-12-04,04,1.5,-12,Autumn,No
2019-12-04,05,1.74,-11,Autumn,No
2019-12-04,06,3.12,-10,Autumn,No
2019-12-04,07,1.25,-9,Autumn,No
2019-12-04,08,2.33,-9,Autumn,No
2019-12-04,09,1.79,-8,Autumn,No
2019-12-04,10,1.18,-7,Autumn,No
2019-12-04,11,1.29,-6,Autumn,No
2019-12-04,12,1.66,-5,Autumn,No
2019-12-04,13,1.13,-4,Autumn,No
2019-12-04,14,1.08,-4,Autumn,No
2019-12-04,15,2.02,-5,Autumn,No
2019-12-04,16,3.78,-4,Autumn,No
2019-12-04,17,1.81,-4,Autumn,No
2019-12-04,18,1.62,-4,Autumn,No
2019-12-04,19,2.12,-4,Autumn,No
2019-12-04,20,3.14,-4,Autumn,No
2019-12-04,21,0.74,-4,Autumn,No
2019-12-04,22,0.94,-4,Autumn,No
2019-12-04,23,0.46,-4,Autumn,No
2019-12-05,00,0.97,-4,Autumn,No
2019-12-05,01,0.71,-4,Autumn,No
2019-12-05,02,0.82,-4,Autumn,No
2019-12-05,03,1.85,-4,Autumn,No
2019-12-05,04,1.43,-4,Autumn,No
2019-12-05,05,1.74,-4,Autumn,No
2019-12-05,06,4.9,-5,Autumn,No
2019-12-05,07,3.12,-6,Autumn,No
2019-12-05,08,0.89,-4,Autumn,No
2019-12-05,09,1.49,-3,Autumn,No
2019-12-05,10,1.7,-2,Autumn,No
2019-12-05,11,1.04,-2,Autumn,No
2019-12-05,12,1.42,-1,Autumn,No
2019-12-05,13,1.17,-1,Autumn,No
2019-12-05,14,1.25,-1,Autumn,No
2019-12-05,15,1.12,-1,Autumn,No
2019-12-05,16,1.73,-2,Autumn,No
2019-12-05,17,2.99,-2,Autumn,No
2019-12-05,18,4.98,-2,Autumn,No
2019-12-05,19,5.78,-2,Autumn,No
2019-12-05,20,3.64,-3,Autumn,No
2019-12-05,21,1.21,-4,Autumn,No
2019-12-05,22,1.05,-5,Autumn,No
2019-12-05,23,1.04,-5,Autumn,No
2019-12-06,00,1.62,-5,Autumn,No
2019-12-06,01,3.15,-6,Autumn,No
2019-12-06,02,2.82,-6,Autumn,No
2019-12-06,03,2.85,-6,Autumn,No
2019-12-06,04,1.91,-6,Autumn,No
2019-12-06,05,0.44,-6,Autumn,No
2019-12-06,06,3.51,-6,Autumn,No
2019-12-06,07,1.72,-6,Autumn,No
2019-12-06,08,1.3,-6,Autumn,No
2019-12-06,09,1.76,-6,Autumn,No
2019-12-06,10,1.86,-5,Autumn,No
2019-12-06,11,0.97,-4,Autumn,No
2019-12-06,12,1.37,-4,Autumn,No
